after make,after miss,first,h=1,h=1/2,h=2,h=3,h=4,n,overall,player,season
0.7586206896551724,0.8333333333333334,0.5652173913043478,-1.2532857157134174,-0.45905787724572633,3.366158835177899,10.974535375207424,11.103612417482552,64.0,0.734375,Acie Law,2010 - 2011
0.75,0.7435897435897436,0.6122448979591837,0.8589798995663784,1.863195343259946,2.929977678283194,11.182817553544226,12.652281265961221,166.0,0.7168674698795181,Adam Morrison,2006 - 2007
0.6666666666666666,0.6,0.75,3.056784055212095,1.519946824884407,4.49352516275259,3.6825949465362697,3.6825949465362697,23.0,0.7391304347826086,Adam Morrison,2008 - 2009
0.75,0.5,0.5,0.11585492484639914,1.1857723853834532,0.11585492484639914,0.11585492484639914,0.11585492484639914,8.0,0.625,Adam Morrison,2009 - 2010
0.5555555555555556,0.25,0.5,0.3164858599986502,-1.1504359304905876,0.027668221282510785,0.027668221282510785,0.027668221282510785,25.0,0.44,Adonal Foyle,2006 - 2007
0.45454545454545453,0.6,0.35714285714285715,1.8187175489934617,0.5137521834204932,6.853221081578553,5.068072671064876,5.068072671064876,34.0,0.47058823529411764,Adonal Foyle,2007 - 2008
0.5,0.3333333333333333,0.6,0.4613902821563354,-0.8432600899230422,0.4613902821563354,0.4613902821563354,0.4613902821563354,6.0,0.5,Adonal Foyle,2008 - 2009
0.5454545454545454,0.6923076923076923,0.7058823529411765,2.7333805514312246,1.8196101170195647,4.199304388605341,8.680382886716586,7.058522454283917,46.0,0.6521739130434783,Adreian Payne,2014 - 2015
0.8,0.7272727272727273,0.36363636363636365,-1.4579320263440891,2.3130711645619186,-0.6548348985043759,-1.2301990434079357,-0.07947075360080902,26.0,0.6538461538461539,Adreian Payne,2015 - 2016
0.8181818181818182,0.6,0.6666666666666666,1.2854757981875409,0.8350708766356796,3.1180572619358387,3.4827003755237484,2.671770159307421,19.0,0.7894736842105263,Adrian Griffin,2006 - 2007
0.4,0.75,0.5,0.09055268973926545,-0.7381949278745719,0.9014829059555964,0.9014829059555964,0.9014829059555964,9.0,0.5555555555555556,Adrian Griffin,2007 - 2008
0.7122302158273381,0.640625,0.6666666666666666,2.9496678361444992,1.4106162346530482,-0.1418382036190451,8.72942521866679,14.999501559779901,272.0,0.6875,Al Harrington,2006 - 2007
0.719626168224299,0.7586206896551724,0.864406779661017,-0.8067107218402612,2.454209629451782,0.17538535537156008,0.34119866206356164,1.0730445438851177,189.0,0.7777777777777778,Al Harrington,2007 - 2008
0.8216216216216217,0.7777777777777778,0.6935483870967742,0.15594521863442878,2.269438053076101,5.384240761045589,11.035766440893383,20.95587564460004,295.0,0.7932203389830509,Al Harrington,2008 - 2009
0.743455497382199,0.6923076923076923,0.835820895522388,-0.22470026138523735,0.7720578504606692,4.87470412509947,11.102788940551818,17.85766227399887,317.0,0.7570977917981072,Al Harrington,2009 - 2010
0.7076923076923077,0.631578947368421,0.7906976744186046,2.215964108579783,1.1245828788605934,2.571579508992869,-3.001857986855015,1.6185112954221381,121.0,0.7355371900826446,Al Harrington,2010 - 2011
0.7,0.68,0.6140350877192983,3.2810338589352455,2.523166393848328,8.915522267254971,6.8114995707571495,5.738481316229411,191.0,0.675392670157068,Al Harrington,2011 - 2012
0.5,0.0,0.75,-0.1858759913185395,0.0,-0.1858759913185395,-0.1858759913185395,-0.1858759913185395,4.0,0.75,Al Harrington,2012 - 2013
0.7083333333333334,0.6666666666666666,0.7777777777777778,3.3235968426889215,1.70851725006613,3.8108749969418767,3.597896938866633,3.597896938866633,42.0,0.7619047619047619,Al Harrington,2013 - 2014
0.7950819672131147,0.6938775510204082,0.6197183098591549,-2.826809733050311,1.8310244182523547,4.052915262135116,6.015683827559997,9.629534473999513,236.0,0.7288135593220338,Al Horford,2007 - 2008
0.7155172413793104,0.7083333333333334,0.7230769230769231,3.6567721312467256,1.977826120098598,8.206008863769512,7.555909236510047,10.693031947798772,223.0,0.7219730941704036,Al Horford,2008 - 2009
0.7777777777777778,0.8125,0.7875,4.157947634532661,2.2013058015041906,8.986015897888194,8.067972189252544,6.560322646817497,302.0,0.7913907284768212,Al Horford,2009 - 2010
0.7886178861788617,0.7575757575757576,0.796875,4.543175893019111,2.4807876724556763,5.339116373152251,7.987679436599564,12.579741364224049,214.0,0.794392523364486,Al Horford,2010 - 2011
0.6956521739130435,0.8,0.6363636363636364,2.075017271567802,0.6576359632817201,4.216026716749845,7.721532826785875,4.892145155502703,38.0,0.7368421052631579,Al Horford,2011 - 2012
0.7017543859649122,0.6206896551724138,0.5652173913043478,1.173446829070599,2.647712057812555,8.589317581430464,9.544834723040992,5.60245303551045,235.0,0.6468085106382979,Al Horford,2012 - 2013
0.6829268292682927,0.7083333333333334,0.6153846153846154,3.5874151064855226,1.856744418703002,7.232652399023863,16.049166081473913,10.58291840416527,85.0,0.6823529411764706,Al Horford,2013 - 2014
0.75,0.8275862068965517,0.7068965517241379,2.6292944494947506,0.8307868063857313,3.6612251834796723,5.742371235330921,11.263501136017254,161.0,0.7577639751552795,Al Horford,2014 - 2015
0.8148148148148148,0.625,0.8333333333333334,0.9013991013784448,-1.0230665814045778,5.610222428180236,2.3082188835834074,6.60341071903872,145.0,0.8137931034482758,Al Horford,2015 - 2016
0.6981132075471698,0.7012987012987013,0.6,1.4214438067567698,1.4070794259266108,6.058245229113368,17.131230280421676,23.125557559624554,295.0,0.6813559322033899,Al Jefferson,2006 - 2007
0.6991525423728814,0.7386363636363636,0.75,2.8944974824568135,1.7670945088071903,8.189578139080368,16.68323186175172,25.37868530909202,394.0,0.7208121827411168,Al Jefferson,2007 - 2008
0.7320261437908496,0.7454545454545455,0.72,4.0901945029920626,2.108997953846597,3.0140423574960096,6.518662960603024,22.712848417969724,252.0,0.7380952380952381,Al Jefferson,2008 - 2009
0.6861313868613139,0.6617647058823529,0.6716417910447762,3.7907588211459142,1.807829489306414,5.460049411917453,10.888297338298344,14.884653395385442,266.0,0.6804511278195489,Al Jefferson,2009 - 2010
0.7134146341463414,0.8035714285714286,0.8082191780821918,0.020054613874151528,0.7039445301455771,4.077357932710299,14.441704380738997,22.87174475924337,287.0,0.759581881533101,Al Jefferson,2010 - 2011
0.8085106382978723,0.75,0.6666666666666666,0.36900920659519443,2.106699542667741,6.969395424935698,7.065649869360698,10.039402234119905,181.0,0.7624309392265194,Al Jefferson,2011 - 2012
0.8188976377952756,0.6363636363636364,0.7142857142857143,-1.8169836340420602,-1.3837467477987957,3.067896573791927,8.075861904493166,2.8418375038119166,217.0,0.7695852534562212,Al Jefferson,2012 - 2013
0.6602564102564102,0.696969696969697,0.7424242424242424,2.2339558609938877,1.7762723135375609,7.648086246180128,10.007866066183738,10.786371016783903,282.0,0.6914893617021277,Al Jefferson,2013 - 2014
0.6794871794871795,0.6808510638297872,0.5652173913043478,3.1144438730044044,2.7348292092341353,-0.7194897891603205,6.63267346250754,-2.424429211237083,165.0,0.6545454545454545,Al Jefferson,2014 - 2015
0.6206896551724138,0.7419354838709677,0.6097560975609756,2.042125767799064,-0.11685816996021003,1.4419834473689548,7.292039404349083,8.635772658401464,124.0,0.6532258064516129,Al Jefferson,2015 - 2016
0.7602339181286549,0.7666666666666667,0.6612903225806451,1.0134267408855635,1.4200929245965312,4.986647253222486,7.472480214770087,14.933718021439972,287.0,0.7456445993031359,Al Thornton,2007 - 2008
0.7591623036649214,0.78125,0.6875,2.3191635942031894,1.3129455560426209,6.763047821999692,11.61613810621958,14.02026364953042,313.0,0.7539936102236422,Al Thornton,2008 - 2009
0.7350427350427351,0.7446808510638298,0.6730769230769231,3.1543188939477886,1.7646181568696875,7.632163217033224,8.640778917196599,13.130357662423023,210.0,0.7285714285714285,Al Thornton,2009 - 2010
0.7375,0.8148148148148148,0.7804878048780488,2.504096969805346,1.1192237139869405,5.4949081902349235,3.760200221455335,5.400232223882426,142.0,0.7746478873239436,Al Thornton,2010 - 2011
0.7636363636363637,0.8095238095238095,0.75,3.398376381538469,1.362072147862591,8.539986378753866,9.774643742505788,3.546322769204636,118.0,0.7796610169491526,Al-Farouq Aminu,2010 - 2011
0.7678571428571429,0.6956521739130435,0.7317073170731707,2.898735839430458,1.1987920487361805,4.6111446957835085,11.471394478330637,11.6693969347549,114.0,0.7543859649122807,Al-Farouq Aminu,2011 - 2012
0.7464788732394366,0.6538461538461539,0.7391304347826086,3.103852946008658,1.28765795280043,5.921872355774411,7.109706290700871,6.205853981781814,137.0,0.7372262773722628,Al-Farouq Aminu,2012 - 2013
0.6507936507936508,0.71875,0.625,2.6518852380783358,0.9554752869799756,6.201938839776744,7.819585513773092,5.629146122484713,137.0,0.6642335766423357,Al-Farouq Aminu,2013 - 2014
0.7230769230769231,0.8064516129032258,0.6382978723404256,0.968265166988715,-0.24911094239632803,3.9887546826943208,1.1122429639817994,3.6780271171970185,137.0,0.7226277372262774,Al-Farouq Aminu,2014 - 2015
0.7127659574468085,0.7,0.7611940298507462,3.1927859999054817,1.724566708616237,9.299298512134044,13.48140307856778,15.14415145382793,185.0,0.7351351351351352,Al-Farouq Aminu,2015 - 2016
0.8125,0.8333333333333334,0.5714285714285714,0.6593226749584886,0.5784484100161542,3.8813620197421663,6.329255847919079,7.71555020903897,23.0,0.8260869565217391,Alan Anderson,2006 - 2007
0.8571428571428571,0.8,0.7142857142857143,1.9888021450035183,0.8749015089998373,1.508532434752098,4.74334459891864,7.223568300802256,34.0,0.8529411764705882,Alan Anderson,2011 - 2012
0.8913043478260869,0.8823529411764706,0.7272727272727273,-2.5629047790631034,0.9894289209356941,-0.48751553557767124,3.2877278829550676,10.039097914432858,147.0,0.8571428571428571,Alan Anderson,2012 - 2013
0.7714285714285715,0.8333333333333334,0.6875,2.231894437765419,1.2013988292320903,-0.31797437826202213,1.5761293258881324,-1.8217936691486614,136.0,0.7647058823529411,Alan Anderson,2013 - 2014
0.7543859649122807,0.6666666666666666,0.8636363636363636,0.2506519539340957,0.5499872245917174,3.7097781317239935,5.070374618764333,4.560342158942518,110.0,0.8,Alan Anderson,2014 - 2015
0.6666666666666666,0.3333333333333333,0.7777777777777778,-0.5588367278469271,-1.7101872411666612,-6.8248488939135505,-6.8248488939135505,-6.8248488939135505,15.0,0.7333333333333333,Alan Anderson,2015 - 2016
0.6956521739130435,0.5555555555555556,0.7142857142857143,2.7046667406705183,0.593455946040649,1.9559333809948356,5.102907077291704,7.064565583315158,47.0,0.7021276595744681,Alan Henderson,2006 - 2007
0.5714285714285714,0.6666666666666666,0.5714285714285714,2.8048318031338297,0.9947107747460606,5.30990054501456,4.498970328798233,4.498970328798233,14.0,0.6428571428571429,Alan Williams,2015 - 2016
0.8,0.6666666666666666,0.5,0.40504852822294346,2.2376299919712537,1.2159787444392727,1.7913428893428343,1.7913428893428343,6.0,0.8333333333333334,Alando Tucker,2007 - 2008
0.7368421052631579,0.8571428571428571,0.6923076923076923,1.4201444187826198,-0.46767183251126454,5.445253240654466,5.949172452096718,5.666173327549316,33.0,0.7878787878787878,Alando Tucker,2008 - 2009
0.7333333333333333,0.8333333333333334,0.5,0.12680101583498526,-0.28606560313042806,2.511313087955706,0.09633984070425328,-1.9469626543597087,21.0,0.7619047619047619,Alando Tucker,2009 - 2010
0.7222222222222222,0.78125,0.7073170731707317,2.9246943134804155,1.1141389690104972,2.581418400646811,9.087236123124626,11.162150598559947,157.0,0.7388535031847133,Alec Burks,2011 - 2012
0.7878787878787878,0.6666666666666666,0.5952380952380952,-1.4086141262472722,1.7792871576797324,0.26776760198228544,-2.9457688417377597,0.5471067073001166,129.0,0.7131782945736435,Alec Burks,2012 - 2013
0.7612612612612613,0.7560975609756098,0.68,2.227813222437419,2.0487026786818205,4.784855144320716,12.021331999179608,21.367010171245,373.0,0.7479892761394102,Alec Burks,2013 - 2014
0.8452380952380952,0.6956521739130435,0.7857142857142857,1.6281420337750774,0.11786109827085056,4.712779877104353,1.928751557043526,10.447917984751399,129.0,0.8217054263565892,Alec Burks,2014 - 2015
0.7093023255813954,0.8064516129032258,0.7666666666666667,2.2979426155680187,1.1126521333918333,9.111163391915966,11.083655050794022,10.696165394028185,141.0,0.75177304964539,Alec Burks,2015 - 2016
0.6,0.25,0.5714285714285714,-0.8808237048115135,-2.3239170149748247,-0.8808237048115135,-0.8808237048115135,-0.8808237048115135,10.0,0.5,Alex Acker,2008 - 2009
0.6428571428571429,0.7777777777777778,0.5,0.8306232990085292,-0.23133388887141848,4.468784978714126,2.214761452334514,2.214761452334514,31.0,0.6451612903225806,Alex Len,2013 - 2014
0.6153846153846154,0.5714285714285714,0.8648648648648649,-5.8050437365039045,-0.04950353396506557,-1.0993464711204126,-1.824770480496582,-0.49527506842008506,104.0,0.7019230769230769,Alex Len,2014 - 2015
0.7101449275362319,0.7551020408163265,0.7241379310344828,3.70442642443453,1.7519149786053845,8.387655202209999,12.328353309451472,18.660738980090798,239.0,0.7280334728033473,Alex Len,2015 - 2016
0.6,0.125,0.6,-4.586708783987163,-5.752540253322206,-3.3707300395478867,-2.430722781056417,-1.6197925648400862,12.0,0.3333333333333333,Alex Stepheson,2015 - 2016
0.6896551724137931,0.6774193548387096,0.5454545454545454,1.715269345444284,1.5846998264594845,3.175757462990873,12.181535612882954,14.207940864943339,116.0,0.6551724137931034,Alexander Johnson,2006 - 2007
0.7435897435897436,0.7142857142857143,0.5517241379310345,0.946548313404179,2.1499693068981003,0.04001169467045429,0.11426190813861581,0.47535764008651427,83.0,0.6867469879518072,Alexander Johnson,2007 - 2008
0.6666666666666666,0.8214285714285714,0.7115384615384616,0.9574905929301849,-0.6688327205587825,0.09571458031695101,1.8501278603127673,1.2662762308942774,149.0,0.7181208053691275,Alexey Shved,2012 - 2013
0.6976744186046512,0.8,0.75,2.8164998156510137,1.0282450861361099,7.871087621559454,7.837867569317666,1.2955079526427795,89.0,0.7528089887640449,Alexey Shved,2013 - 2014
0.7954545454545454,0.75,0.8285714285714286,3.3745913295177274,1.8936318246964277,5.647780925676528,5.788203050044189,13.720522934624427,141.0,0.8085106382978723,Alexey Shved,2014 - 2015
0.6666666666666666,0.6666666666666666,0.6923076923076923,3.5587324896951245,2.2043813662843235,-1.1885079437928283,-2.5748023049127227,-2.5748023049127227,28.0,0.7142857142857143,Alexis Ajinca,2008 - 2009
0.7777777777777778,0.8,0.5,0.09869330757685901,-0.21732466833076458,1.4122523803550067,2.223182596571334,2.7985467414748975,18.0,0.7222222222222222,Alexis Ajinca,2010 - 2011
0.8333333333333334,0.9166666666666666,0.72,-0.2488819877045927,-1.6037015995662074,2.840673251172049,7.43374152341832,7.743842714722433,67.0,0.835820895522388,Alexis Ajinca,2013 - 2014
0.8070175438596491,0.7692307692307693,0.8,3.5746641565584127,1.7813083742818776,-4.443243149980461,-2.13821379954382,0.588770468182318,99.0,0.8181818181818182,Alexis Ajinca,2014 - 2015
0.875,0.9090909090909091,0.68,-3.0573800372914945,-1.2841228062533077,0.46064705896390734,4.210068894908531,5.360797184715665,62.0,0.8387096774193549,Alexis Ajinca,2015 - 2016
0.7857142857142857,0.7,0.7,3.7524891167738588,1.700044003268303,5.90856857213177,9.138200660369932,11.846962794966714,52.0,0.7692307692307693,Allan Ray,2006 - 2007
0.6666666666666666,0.6666666666666666,0.5,1.540216443392148,0.7292862271758196,1.540216443392148,1.540216443392148,1.540216443392148,4.0,0.75,Allen Crabbe,2013 - 2014
0.8,0.75,0.5555555555555556,-0.5452337625259425,0.7750534775354332,-0.5452337625259425,-0.5452337625259425,-0.5452337625259425,12.0,0.75,Allen Crabbe,2014 - 2015
0.8873239436619719,0.8235294117647058,0.76,1.479727948637617,2.8148540291762174,1.3482191510073847,7.622092834716412,9.398929963059757,132.0,0.8484848484848485,Allen Crabbe,2015 - 2016
0.8114035087719298,0.7768595041322314,0.7,-0.02338738266450946,2.07018725543287,4.613387528532826,8.419735846819322,20.36380874352983,641.0,0.7956318252730109,Allen Iverson,2006 - 2007
0.8043478260869565,0.8014184397163121,0.8275862068965517,3.4474992712454195,1.980772267509792,0.8997730635062453,10.62777613064577,21.62946760342652,820.0,0.8085365853658537,Allen Iverson,2007 - 2008
0.8127659574468085,0.7049180327868853,0.7017543859649122,-0.857965275786853,0.02886901639590178,3.1541688850517176,6.951283049619462,7.340702055499946,347.0,0.7809798270893372,Allen Iverson,2008 - 2009
0.7840909090909091,0.782608695652174,0.7692307692307693,3.5149568549274477,1.876608673167567,7.554768028554292,10.756473285945077,6.842125159638869,131.0,0.7938931297709924,Allen Iverson,2009 - 2010
0.625,0.625,0.5454545454545454,2.941222508045783,1.4061851661470186,4.39696280196079,3.6334656389790965,5.148837042374133,29.0,0.6206896551724138,Alonzo Gee,2009 - 2010
0.803921568627451,0.7647058823529411,0.7,2.883571153682851,1.7074746915855599,4.825919924961383,8.557004009401652,10.946541509437324,92.0,0.782608695652174,Alonzo Gee,2010 - 2011
0.8032786885245902,0.8,0.7142857142857143,2.0486486176955054,1.5390505190505337,5.794133851786967,9.264150779769068,14.10486743022716,212.0,0.7877358490566038,Alonzo Gee,2011 - 2012
0.8272727272727273,0.7714285714285715,0.71875,0.9135571050698843,1.8504647899369786,2.1550028849768808,8.07918152267635,15.740554433140375,203.0,0.7931034482758621,Alonzo Gee,2012 - 2013
0.7037037037037037,0.5833333333333334,0.7142857142857143,2.6808090547687016,0.9873118282068134,5.9016874522826726,4.1981830308094885,4.1981830308094885,61.0,0.7049180327868853,Alonzo Gee,2013 - 2014
0.7027027027027027,0.7058823529411765,0.6551724137931034,3.4154608270645355,1.5552979359564318,8.526655323357346,7.488205979533063,9.65084365640297,77.0,0.7012987012987013,Alonzo Gee,2014 - 2015
0.6785714285714286,0.625,0.6428571428571429,3.164037200276198,1.6820814553624643,5.287477604531986,5.243900772917343,4.772768630291807,66.0,0.6666666666666666,Alonzo Gee,2015 - 2016
0.5684931506849316,0.6122448979591837,0.5733333333333334,3.5897413526988657,1.6379119155164972,9.033722080306006,14.51497503453561,23.289651871017554,313.0,0.5846645367412141,Alonzo Mourning,2006 - 2007
0.5142857142857142,0.76,0.45,-2.267605238052866,-4.0870649631869895,-6.6408442149554645,-5.0955715874062975,-5.106685033205508,74.0,0.581081081081081,Alonzo Mourning,2007 - 2008
0.8352941176470589,0.8260869565217391,0.6875,0.7381090931026222,1.7395385429529426,3.3606580895068134,6.398150849077069,11.292215075810503,134.0,0.8134328358208955,Amar'e Stoudemire,2012 - 2013
0.7413793103448276,0.7560975609756098,0.6923076923076923,3.6553294552782916,2.2691107210022494,5.373132803475926,8.087238317153151,12.884567838649446,203.0,0.7389162561576355,Amar'e Stoudemire,2013 - 2014
0.7254901960784313,0.7441860465116279,0.6666666666666666,3.0052343310252354,1.7520902857604597,6.83108243455186,13.239086838617936,15.22238197743033,199.0,0.7185929648241206,Amar'e Stoudemire,2014 - 2015
0.7567567567567568,0.6666666666666666,0.78125,2.9339954844355844,1.121997368760404,1.9231831958428387,3.073808748756008,4.192583129516848,75.0,0.7733333333333333,Amar'e Stoudemire,2015 - 2016
0.7748917748917749,0.8203125,0.7311827956989247,1.6872810832479672,0.18408758771545308,4.0251942871325355,13.779502975263426,28.504225562249303,677.0,0.7799113737075333,Amare Stoudemire,2006 - 2007
0.8011928429423459,0.7878787878787878,0.7558139534883721,3.636081627793942,2.3882042750489063,1.6453390808962922,1.7094684044634505,10.74324391085861,715.0,0.7958041958041958,Amare Stoudemire,2007 - 2008
0.8226950354609929,0.8852459016393442,0.8035714285714286,2.7640667817610733,0.8175098336934639,2.6715341685305702,4.836486852765745,17.75529046261687,393.0,0.8346055979643766,Amare Stoudemire,2008 - 2009
0.7748091603053435,0.75625,0.7346938775510204,3.385823255600144,2.136113327019757,8.78491932948532,7.030045514379708,19.07884489629612,776.0,0.7680412371134021,Amare Stoudemire,2009 - 2010
0.7981651376146789,0.7631578947368421,0.7590361445783133,3.334334674523234,1.8682201554430549,2.7621805607211627,13.710721396157624,27.47276267104337,627.0,0.7894736842105263,Amare Stoudemire,2010 - 2011
0.7705882352941177,0.7454545454545455,0.7307692307692307,3.518771025362753,1.7062224132284314,9.109080919327994,17.01410600090162,29.139134208795326,271.0,0.7638376383763837,Amare Stoudemire,2011 - 2012
0.7,0.8,0.6,1.6124783029235275,0.6567387763547217,3.1456671077160863,1.1023646126521207,3.4038211922663706,14.0,0.7857142857142857,Amir Johnson,2006 - 2007
0.5652173913043478,0.7777777777777778,0.6153846153846154,1.9843905330282894,0.44386292619455503,6.080792408530755,1.262644164467389,2.5447065233092303,61.0,0.6557377049180327,Amir Johnson,2007 - 2008
0.6923076923076923,0.7,0.5555555555555556,3.8860497516233465,2.7384949499882367,4.0319225365172855,4.0319225365172855,4.0319225365172855,35.0,0.6571428571428571,Amir Johnson,2008 - 2009
0.6896551724137931,0.5789473684210527,0.6101694915254238,2.1834156312772848,1.094185432665654,8.907669561245285,17.222958727304473,11.555731879149363,149.0,0.6375838926174496,Amir Johnson,2009 - 2010
0.7954545454545454,0.7391304347826086,0.7636363636363637,3.3322189639243334,1.3970683534013801,6.892140866737975,11.275912189940499,17.87674617095101,160.0,0.7875,Amir Johnson,2010 - 2011
0.65,0.6666666666666666,0.71875,3.3069098879366123,1.8516926973791925,8.08753071205382,9.94404282557916,10.51940697048272,84.0,0.6904761904761905,Amir Johnson,2011 - 2012
0.7717391304347826,0.7105263157894737,0.6666666666666666,1.6661313774948212,1.8150575287222637,6.000592624643446,10.108036146499785,8.8973374906696,187.0,0.732620320855615,Amir Johnson,2012 - 2013
0.6521739130434783,0.675,0.5961538461538461,3.536079364570128,1.9712334726323206,6.5710704517281044,10.782298039177334,5.409827120786247,155.0,0.6451612903225806,Amir Johnson,2013 - 2014
0.5873015873015873,0.6388888888888888,0.5833333333333334,3.4720893158079775,1.5125134371355102,4.667350043946811,9.993590073333792,8.957426353492565,141.0,0.6028368794326241,Amir Johnson,2014 - 2015
0.5471698113207547,0.41935483870967744,0.72,-4.422684693146664,-2.730158314490211,-8.300977262756675,-8.380808716945381,-10.505755201049823,128.0,0.5859375,Amir Johnson,2015 - 2016
0.589041095890411,0.5851063829787234,0.6585365853658537,2.7291200399808986,1.8474090325992165,8.737116385576087,9.76402808191989,13.363126947314925,316.0,0.6075949367088608,Anderson Varejao,2006 - 2007
0.5952380952380952,0.5161290322580645,0.5555555555555556,2.709327694152222,1.2861058138079215,7.28014326287024,3.5646956580519316,1.8546207930891683,103.0,0.5631067961165048,Anderson Varejao,2007 - 2008
